"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys"
"Rustic","rustic:beehive",313,"false",4183,0,"Beehive","true",""
"Rustic","rustic:blood_orchid",404,"false",4266,0,"Blood Orchid","true",""
"Rustic","rustic:brewing_barrel",397,"false",4259,0,"Brewing Barrel","true",""
"Rustic","rustic:cabinet",366,"false",4234,0,"Cabinet","true",""
"Rustic","rustic:candle",311,"false",4181,0,"Candle","true",""
"Rustic","rustic:chain",310,"false",4180,0,"Iron Chain","true",""
"Rustic","rustic:chair_acacia",333,"false",4201,0,"Acacia Chair","true",""
"Rustic","rustic:chair_big_oak",330,"false",4198,0,"Dark Oak Chair","true",""
"Rustic","rustic:chair_birch",331,"false",4199,0,"Birch Chair","true",""
"Rustic","rustic:chair_ironwood",336,"false",4204,0,"Ironwood Chair","true",""
"Rustic","rustic:chair_jungle",334,"false",4202,0,"Jungle Chair","true",""
"Rustic","rustic:chair_oak",329,"false",4197,0,"Oak Chair","true",""
"Rustic","rustic:chair_olive",335,"false",4203,0,"Olive Wood Chair","true",""
"Rustic","rustic:chair_spruce",332,"false",4200,0,"Spruce Chair","true",""
"Rustic","rustic:chamomile",405,"false",4267,0,"Chamomile","true",""
"Rustic","rustic:chandelier",312,"false",4182,0,"Chandelier Ring","true",""
"Rustic","rustic:chili_crop",391,"false",,,"Chili Crop","true",""
"Rustic","rustic:clay_wall",326,"false",4194,0,"Clay Wall","true",""
"Rustic","rustic:clay_wall_cross",327,"false",4195,0,"Crossed Clay Wall","true",""
"Rustic","rustic:clay_wall_diag",328,"false",4196,0,"Diagonal Clay Wall","true",""
"Rustic","rustic:cloudsbluff",406,"false",,,"Cloudsbluff","true",""
"Rustic","rustic:cohosh",407,"false",4268,0,"Cohosh","true",""
"Rustic","rustic:condenser",385,"false",4251,0,"Alchemic Condenser","true",""
"Rustic","rustic:condenser_advanced",387,"false",4253,0,"Advanced Alchemic Condenser","true",""
"Rustic","rustic:core_root",408,"false",,,"Core Root","true",""
"Rustic","rustic:crop_stake",389,"false",4255,0,"Wooden Stake","true",""
"Rustic","rustic:crushing_tub",373,"false",4241,0,"Crushing Tub","true",""
"Rustic","rustic:deathstalk_mushroom",409,"false",4269,0,"Deathstalk Mushroom","true",""
"Rustic","rustic:diorite_pillar",307,"false",4177,0,"Diorite Pillar","true",""
"Rustic","rustic:evaporating_basin",374,"false",4242,0,"Drying Basin","true",""
"Rustic","rustic:fence_gate_ironwood",378,"false",4246,0,"Ironwood Fence Gate","true",""
"Rustic","rustic:fence_gate_olive",377,"false",4245,0,"Olive Wood Fence Gate","true",""
"Rustic","rustic:fence_ironwood",376,"false",4244,0,"Ironwood Fence","true",""
"Rustic","rustic:fence_olive",375,"false",4243,0,"Olive Wood Fence","true",""
"Rustic","rustic:fertile_soil",368,"false",4236,0,"Fertile Soil","true",""
"Rustic","rustic:gargoyle",365,"false",4233,0,"Gargoyle","true",""
"Rustic","rustic:ginseng",410,"false",,,"Ginseng","true",""
"Rustic","rustic:granite_pillar",308,"false",4178,0,"Granite Pillar","true",""
"Rustic","rustic:grape_juice",301,"false",4171,0,"Grape Juice","true",""
"Rustic","rustic:grape_leaves",396,"false",,,"Grape Leaves","true",""
"Rustic","rustic:grape_stem",395,"false",4258,0,"Grape Seeds","true",""
"Rustic","rustic:honey",304,"false",4174,0,"Honey","true",""
"Rustic","rustic:horsetail",411,"false",4270,0,"Horsetail","true",""
"Rustic","rustic:iron_lantern",348,"false",4216,0,"Iron Lantern","true",""
"Rustic","rustic:iron_lattice",347,"false",4215,0,"Iron Lattice","true",""
"Rustic","rustic:ironberry_juice",299,"false",4169,0,"Ironberry Juice","true",""
"Rustic","rustic:ironwood_door",402,"false",,,"item.rustic.ironwood_door.name","true",""
"Rustic","rustic:ironwood_doubleslab",381,"false",,,"tile.rustic.ironwood_doubleslab.name","true",""
"Rustic","rustic:ironwood_slab",382,"false",4248,0,"Ironwood Slab","true","slabWood"
"Rustic","rustic:ironwoodbranch",417,"false",4295,0,"Dynamic Ironwood Tree","true",""
"Rustic","rustic:ironwoodbranchx",418,"false",4296,0,"tile.rustic:ironwoodbranchx.name","true",""
"Rustic","rustic:ironwoodroot",416,"false",,,"tile.rustic:ironwoodroot.name","true",""
"Rustic","rustic:leaves",371,"true",4239,0,"Olive Leaves","true","treeLeaves"
"Rustic","rustic:leaves",371,"true",4239,1,"Ironwood Leaves","true","treeLeaves"
"Rustic","rustic:leaves0",419,"false",,,"Dynamic Leaves","true",""
"Rustic","rustic:leaves_apple",400,"false",4262,0,"Apple Leaves","true","treeLeaves"
"Rustic","rustic:liquid_barrel",367,"false",4235,0,"Liquid Barrel","true",""
"Rustic","rustic:log",370,"true",4238,0,"Olive Wood","true","logWood,treeWood"
"Rustic","rustic:log",370,"true",4238,1,"Ironwood","true","logWood,treeWood"
"Rustic","rustic:marsh_mallow",412,"false",,,"Marsh Mallow","true",""
"Rustic","rustic:mooncap_mushroom",413,"false",4271,0,"Mooncap Mushroom","true",""
"Rustic","rustic:olive_door",401,"false",,,"item.rustic.olive_door.name","true",""
"Rustic","rustic:olive_doubleslab",379,"false",,,"tile.rustic.olive_doubleslab.name","true",""
"Rustic","rustic:olive_oil",298,"false",4168,0,"Olive Oil","true",""
"Rustic","rustic:olive_slab",380,"false",4247,0,"Olive Wood Slab","true","slabWood"
"Rustic","rustic:olivebranch",415,"false",4293,0,"Dynamic Olive Tree","true",""
"Rustic","rustic:painted_wood_black",364,"false",4232,0,"Black Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_blue",360,"false",4228,0,"Blue Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_brown",361,"false",4229,0,"Brown Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_cyan",358,"false",4226,0,"Cyan Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_gray",356,"false",4224,0,"Gray Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_green",362,"false",4230,0,"Green Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_light_blue",352,"false",4220,0,"Light Blue Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_lime",354,"false",4222,0,"Lime Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_magenta",351,"false",4219,0,"Magenta Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_orange",350,"false",4218,0,"Orange Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_pink",355,"false",4223,0,"Pink Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_purple",359,"false",4227,0,"Purple Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_red",363,"false",4231,0,"Red Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_silver",357,"false",4225,0,"Light Gray Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_white",349,"false",4217,0,"White Painted Wood","true","plankWood"
"Rustic","rustic:painted_wood_yellow",353,"false",4221,0,"Yellow Painted Wood","true","plankWood"
"Rustic","rustic:planks",369,"true",4237,0,"Olive Wood Planks","true","plankWood"
"Rustic","rustic:planks",369,"true",4237,1,"Ironwood Planks","true","plankWood"
"Rustic","rustic:retort",386,"false",4252,0,"Alchemic Retort","true",""
"Rustic","rustic:retort_advanced",388,"false",4254,0,"Advanced Alchemic Retort","true",""
"Rustic","rustic:rope",393,"false",4257,0,"Rope","true",""
"Rustic","rustic:sapling",372,"true",4240,0,"Olive Sapling","true","treeSapling"
"Rustic","rustic:sapling",372,"true",4240,1,"Ironwood Sapling","true","treeSapling"
"Rustic","rustic:sapling_apple",399,"false",4261,0,"Apple Sapling","true","treeSapling"
"Rustic","rustic:slate",315,"false",4185,0,"Slate","true","slate"
"Rustic","rustic:slate_brick",318,"false",4188,0,"Slate Brick","true","slate"
"Rustic","rustic:slate_brick_doubleslab",324,"false",,,"tile.rustic.slate_brick_doubleslab.name","true",""
"Rustic","rustic:slate_brick_slab",325,"false",4193,0,"Slate Brick Slab","true",""
"Rustic","rustic:slate_chiseled",319,"false",4189,0,"Chiseled Slate","true","slate"
"Rustic","rustic:slate_pillar",309,"false",4179,0,"Slate Pillar","true","slate"
"Rustic","rustic:slate_roof",316,"false",4186,0,"Slate Roof","true","slate"
"Rustic","rustic:slate_roof_doubleslab",321,"false",,,"tile.rustic.slate_roof_doubleslab.name","true",""
"Rustic","rustic:slate_roof_slab",322,"false",4191,0,"Slate Roof Slab","true",""
"Rustic","rustic:slate_tile",317,"false",4187,0,"Slate Tile","true","slate"
"Rustic","rustic:stairs_ironwood",384,"false",4250,0,"Ironwood Stairs","true","stairWood"
"Rustic","rustic:stairs_olive",383,"false",4249,0,"Olive Wood Stairs","true","stairWood"
"Rustic","rustic:stairs_slate_brick",323,"false",4192,0,"Slate Brick Stairs","true",""
"Rustic","rustic:stairs_slate_roof",320,"false",4190,0,"Slate Roof Stairs","true",""
"Rustic","rustic:stake_tied",394,"false",,,"Stake With Rope","true",""
"Rustic","rustic:stone_pillar",305,"false",4175,0,"Stone Pillar","true",""
"Rustic","rustic:table_acacia",341,"false",4209,0,"Acacia Table","true",""
"Rustic","rustic:table_big_oak",338,"false",4206,0,"Dark Oak Table","true",""
"Rustic","rustic:table_birch",339,"false",4207,0,"Birch Table","true",""
"Rustic","rustic:table_ironwood",344,"false",4212,0,"Ironwood Table","true",""
"Rustic","rustic:table_jungle",342,"false",4210,0,"Jungle Table","true",""
"Rustic","rustic:table_oak",337,"false",4205,0,"Oak Table","true",""
"Rustic","rustic:table_olive",343,"false",4211,0,"Olive Wood Table","true",""
"Rustic","rustic:table_spruce",340,"false",4208,0,"Spruce Table","true",""
"Rustic","rustic:tomato_crop",390,"false",,,"Tomato Crop","true",""
"Rustic","rustic:vase",345,"false",4213,0,"Pot","true",""
"Rustic","rustic:wildberry_bush",392,"false",4256,0,"Wildberry Bush","true",""
"Rustic","rustic:wildberry_juice",300,"false",4170,0,"Wildberry Juice","true",""
"Rustic","rustic:wind_thistle",414,"false",4272,0,"Wind Thistle","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:brass_lantern",625,"false",4524,0,"Brass Lantern","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:chain_brass",623,"false",4522,0,"Brass Chain","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:chair_greatwood",626,"false",4525,0,"Greatwood Chair","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:chair_silverwood",627,"false",4526,0,"Silverwood Chair","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:chandelier_brass",624,"false",4523,0,"Brass Chandelier","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:cinderfire_whiskey",620,"false",4519,0,"Cinderfire Whiskey","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:cinderfire_wort",617,"false",4516,0,"Cinderfire Wort","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:cindermote",630,"false",,,"tile.cindermote.name","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:shimmerdew_spirits",621,"false",4520,0,"Shimmerdew Spirits","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:shimmerdew_wort",618,"false",4517,0,"Shimmerdew Wort","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:shimmerpetal",631,"false",,,"tile.shimmerpetal.name","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:table_greatwood",628,"false",4527,0,"Greatwood Table","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:table_silverwood",629,"false",4528,0,"Silverwood Table","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:viscap",632,"false",,,"tile.viscap.name","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:viscous_brew",622,"false",4521,0,"Viscous Brew","true",""
"Rustic Thaumaturgy","rusticthaumaturgy:viscous_wort",619,"false",4518,0,"Viscous Wort","true",""
"Seeds For Electroblob's Wizardry","t3s4ebw:crystal_crop",2543,"false",7032,0,"Crystal Crop","true",""
"Soot","soot:alchemy_gauge",3225,"false",8307,0,"Alchemical Dial","true",""
"Soot","soot:alchemy_globe",3222,"false",8304,0,"Alchemical Recombulator","true",""
"Soot","soot:alchemy_pedestal",3214,"false",,,"Alchemy Pedestal","true",""
"Soot","soot:alchemy_tablet",3213,"false",,,"Exchange Tablet","true",""
"Soot","soot:archaic_big_bricks",3236,"false",8330,0,"Big Archaic Bricks","true",""
"Soot","soot:archaic_big_bricks_slab",3237,"false",8331,0,"Big Archaic Brick Slab","true",""
"Soot","soot:archaic_big_bricks_stairs",3238,"false",8332,0,"Big Archaic Brick Stairs","true",""
"Soot","soot:archaic_bricks_slab",3239,"false",8333,0,"Archaic Brick Slab","true",""
"Soot","soot:archaic_bricks_stairs",3240,"false",8334,0,"Archaic Brick Stairs","true",""
"Soot","soot:archaic_tile_slab",3234,"false",8328,0,"Archaic Tile Slab","true",""
"Soot","soot:archaic_tile_stairs",3235,"false",8329,0,"Archaic Tile Stairs","true",""
"Soot","soot:beam_cannon",3212,"false",,,"Beam Cannon","true",""
"Soot","soot:caminite_clay",3227,"false",8321,0,"Caminite Blend","true",""
"Soot","soot:caminite_large_tile",3231,"false",8325,0,"Caminite Large Tile","true",""
"Soot","soot:caminite_large_tile_slab",3232,"false",8326,0,"Caminite Large Tile Slab","true",""
"Soot","soot:caminite_large_tile_stairs",3233,"false",8327,0,"Caminite Large Tile Stairs","true",""
"Soot","soot:caminite_tiles",3228,"false",8322,0,"Caminite Tiles","true",""
"Soot","soot:caminite_tiles_slab",3229,"false",8323,0,"Caminite Tile Slab","true",""
"Soot","soot:caminite_tiles_stairs",3230,"false",8324,0,"Caminite Tile Stairs","true",""
"Soot","soot:crystal_cell",3217,"false",,,"Crystal Cell","true",""
"Soot","soot:dawnstone_anvil",3211,"false",,,"Dawnstone Anvil","true",""
"Soot","soot:distillation_pipe",3224,"false",8306,0,"Auxiliary Filter","true",""
"Soot","soot:ember_bore",3208,"false",,,"Ember Bore","true",""
"Soot","soot:ember_burst",3219,"false",8301,0,"Ember Spread Burst","true",""
"Soot","soot:heat_coil",3215,"false",,,"Hearth Coil","true",""
"Soot","soot:insulation",3223,"false",8305,0,"Heat Insulation","true",""
"Soot","soot:mech_accessor",3216,"false",,,"Machine Accessor","true",""
"Soot","soot:mixer",3210,"false",,,"Mixer Centrifuge","true",""
"Soot","soot:redstone_bin",3220,"false",8302,0,"Trapdoor Bin","true",""
"Soot","soot:scale",3221,"false",8303,0,"Scales","true",""
"Soot","soot:sealed_keg",3246,"false",8340,0,"Sealed Wood Keg","true",""
"Soot","soot:sealed_pillar",3247,"false",8341,0,"Sealed Wood Pillar","true",""
"Soot","soot:sealed_planks_slab",3241,"false",8335,0,"Sealed Plank Slab","true",""
"Soot","soot:sealed_planks_stairs",3242,"false",8336,0,"Sealed Plank Stairs","true",""
"Soot","soot:sealed_tile",3243,"false",8337,0,"Sealed Wood Tile","true",""
"Soot","soot:sealed_tile_slab",3244,"false",8338,0,"Sealed Wood Tile Slab","true",""
"Soot","soot:sealed_tile_stairs",3245,"false",8339,0,"Sealed Wood Tile Stairs","true",""
"Soot","soot:stamper",3209,"false",,,"Stamper","true",""
"Soot","soot:still",3226,"false",8320,0,"Brewing Still","true",""
"Soot","soot:sulfur_ore",3218,"false",8300,0,"Sulfur Ore","true",""
"Soot","soot:wrought_platform",3249,"false",8343,0,"Wrought Iron Platform","true",""
"Soot","soot:wrought_platform_slab",3250,"false",8344,0,"Wrought Iron Platform","true",""
"Soot","soot:wrought_tile",3248,"false",8342,0,"Wrought Iron Tile","true",""
"Thaumcraft","thaumcraft:activator_rail",1042,"false",4708,0,"Arcane Activator Rail","true",""
"Thaumcraft","thaumcraft:alembic",1014,"false",4680,0,"Arcane Alembic","true",""
"Thaumcraft","thaumcraft:amber_block",911,"false",4577,0,"Amber Block","true",""
"Thaumcraft","thaumcraft:amber_brick",912,"false",4578,0,"Amber Bricks","true",""
"Thaumcraft","thaumcraft:arcane_ear",1001,"false",4667,0,"Arcane Ear","true",""
"Thaumcraft","thaumcraft:arcane_ear_toggle",1002,"false",4668,0,"Arcane Ear (Toggle)","true",""
"Thaumcraft","thaumcraft:arcane_workbench",996,"false",4662,0,"Arcane Workbench","true",""
"Thaumcraft","thaumcraft:arcane_workbench_charger",997,"false",4663,0,"Workbench Charger","true",""
"Thaumcraft","thaumcraft:banner_black",976,"false",4642,0,"Black Banner","true",""
"Thaumcraft","thaumcraft:banner_blue",972,"false",4638,0,"Blue Banner","true",""
"Thaumcraft","thaumcraft:banner_brown",973,"false",4639,0,"Brown Banner","true",""
"Thaumcraft","thaumcraft:banner_crimson_cult",977,"false",4643,0,"Crimson Cult Banner","true",""
"Thaumcraft","thaumcraft:banner_cyan",970,"false",4636,0,"Cyan Banner","true",""
"Thaumcraft","thaumcraft:banner_gray",968,"false",4634,0,"Gray Banner","true",""
"Thaumcraft","thaumcraft:banner_green",974,"false",4640,0,"Green Banner","true",""
"Thaumcraft","thaumcraft:banner_lightblue",964,"false",4630,0,"Light Blue Banner","true",""
"Thaumcraft","thaumcraft:banner_lime",966,"false",4632,0,"Lime Banner","true",""
"Thaumcraft","thaumcraft:banner_magenta",963,"false",4629,0,"Magenta Banner","true",""
"Thaumcraft","thaumcraft:banner_orange",962,"false",4628,0,"Orange Banner","true",""
"Thaumcraft","thaumcraft:banner_pink",967,"false",4633,0,"Pink Banner","true",""
"Thaumcraft","thaumcraft:banner_purple",971,"false",4637,0,"Purple Banner","true",""
"Thaumcraft","thaumcraft:banner_red",975,"false",4641,0,"Red Banner","true",""
"Thaumcraft","thaumcraft:banner_silver",969,"false",4635,0,"Light Gray Banner","true",""
"Thaumcraft","thaumcraft:banner_white",961,"false",4627,0,"White Banner","true",""
"Thaumcraft","thaumcraft:banner_yellow",965,"false",4631,0,"Yellow Banner","true",""
"Thaumcraft","thaumcraft:barrier",1063,"?",4726,,"Warding Aura","true",""
"Thaumcraft","thaumcraft:bellows",1008,"false",4674,0,"Arcane Bellows","true",""
"Thaumcraft","thaumcraft:brain_box",1032,"false",4698,0,"Mnemonic Matrix","true",""
"Thaumcraft","thaumcraft:candle_black",960,"false",4626,0,"Black Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_blue",956,"false",4622,0,"Blue Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_brown",957,"false",4623,0,"Brown Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_cyan",954,"false",4620,0,"Cyan Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_gray",952,"false",4618,0,"Gray Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_green",958,"false",4624,0,"Green Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_lightblue",948,"false",4614,0,"Light Blue Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_lime",950,"false",4616,0,"Lime Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_magenta",947,"false",4613,0,"Magenta Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_orange",946,"false",4612,0,"Orange Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_pink",951,"false",4617,0,"Pink Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_purple",955,"false",4621,0,"Purple Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_red",959,"false",4625,0,"Red Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_silver",953,"false",4619,0,"Light Gray Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_white",945,"false",4611,0,"White Tallow Candle","true",""
"Thaumcraft","thaumcraft:candle_yellow",949,"false",4615,0,"Yellow Tallow Candle","true",""
"Thaumcraft","thaumcraft:centrifuge",1007,"false",4673,0,"Essentia Centrifuge","true",""
"Thaumcraft","thaumcraft:cinderpearl",901,"false",4569,0,"Cinderpearl","true",""
"Thaumcraft","thaumcraft:condenser",1045,"false",4711,0,"Flux Condenser","true",""
"Thaumcraft","thaumcraft:condenser_lattice",1046,"false",4712,0,"Flux Condenser Lattice","true",""
"Thaumcraft","thaumcraft:condenser_lattice_dirty",1047,"false",4713,0,"Clogged Flux Condenser Lattice","true",""
"Thaumcraft","thaumcraft:crucible",1000,"false",4666,0,"Crucible","true",""
"Thaumcraft","thaumcraft:crystal_aer",867,"false",4539,0,"Air Crystal","true","oreCrystalAir"
"Thaumcraft","thaumcraft:crystal_aqua",869,"false",4541,0,"Water Crystal","true","oreCrystalWater"
"Thaumcraft","thaumcraft:crystal_ignis",868,"false",4540,0,"Fire Crystal","true","oreCrystalFire"
"Thaumcraft","thaumcraft:crystal_ordo",871,"false",4543,0,"Order Crystal","true","oreCrystalOrder"
"Thaumcraft","thaumcraft:crystal_perditio",872,"false",4544,0,"Entropy Crystal","true","oreCrystalEntropy"
"Thaumcraft","thaumcraft:crystal_terra",870,"false",4542,0,"Earth Crystal","true","oreCrystalEarth"
"Thaumcraft","thaumcraft:crystal_vitium",873,"false",4545,0,"Flux Crystal","true","oreCrystalTaint"
"Thaumcraft","thaumcraft:dioptra",998,"false",4664,0,"Thaumic Dioptra","true",""
"Thaumcraft","thaumcraft:effect_glimmer",1055,"false",4718,0,"Glimmer","true",""
"Thaumcraft","thaumcraft:effect_sap",1054,"false",4717,0,"Sapping Field","true",""
"Thaumcraft","thaumcraft:effect_shock",1053,"false",4716,0,"Static Field","true",""
"Thaumcraft","thaumcraft:empty",1062,"false",4725,0,"Empty Space","true",""
"Thaumcraft","thaumcraft:essentia_input",1037,"false",4703,0,"Filling Essentia Transfuser","true",""
"Thaumcraft","thaumcraft:essentia_output",1038,"false",4704,0,"Emptying Essentia Transfuser","true",""
"Thaumcraft","thaumcraft:everfull_urn",1029,"false",4695,0,"Everfull Urn","true",""
"Thaumcraft","thaumcraft:flesh_block",913,"false",4579,0,"Block of Flesh","true",""
"Thaumcraft","thaumcraft:flux_goo",1049,"false",,,"Flux Goo","true",""
"Thaumcraft","thaumcraft:golem_builder",1034,"false",4700,0,"Golem Press","true",""
"Thaumcraft","thaumcraft:grass_ambient",927,"false",4593,0,"Ambient Grass Block","true",""
"Thaumcraft","thaumcraft:hole",1052,"?",4715,,"Dimensional Tear","true",""
"Thaumcraft","thaumcraft:hungry_chest",1017,"false",4683,0,"Hungry Chest","true",""
"Thaumcraft","thaumcraft:infernal_furnace",1028,"false",4694,0,"Infernal Furnace","true",""
"Thaumcraft","thaumcraft:infusion_matrix",1027,"false",4693,0,"Runic Matrix","true",""
"Thaumcraft","thaumcraft:inlay",995,"false",4661,0,"Redstone Inlay","true",""
"Thaumcraft","thaumcraft:jar_brain",1026,"false",4692,0,"Brain in a Jar","true",""
"Thaumcraft","thaumcraft:jar_normal",1024,"false",4690,0,"Warded Jar","true",""
"Thaumcraft","thaumcraft:jar_void",1025,"false",4691,0,"Void Jar","true",""
"Thaumcraft","thaumcraft:lamp_arcane",1003,"false",4669,0,"Arcane Lamp","true",""
"Thaumcraft","thaumcraft:lamp_fertility",1004,"false",4670,0,"Lamp of Fertility","true",""
"Thaumcraft","thaumcraft:lamp_growth",1005,"false",4671,0,"Lamp of Growth","true",""
"Thaumcraft","thaumcraft:leaves_greatwood",898,"false",4566,0,"Greatwood Leaves","true","treeLeaves"
"Thaumcraft","thaumcraft:leaves_silverwood",899,"false",4567,0,"Silverwood Leaves","true","treeLeaves"
"Thaumcraft","thaumcraft:levitator",1006,"false",4672,0,"Arcane Levitator","true",""
"Thaumcraft","thaumcraft:liquid_death",1050,"false",,,"Liquid Death","true",""
"Thaumcraft","thaumcraft:log_greatwood",896,"false",4564,0,"Greatwood Log","true","logWood"
"Thaumcraft","thaumcraft:log_silverwood",897,"false",4565,0,"Silverwood Log","true","logWood"
"Thaumcraft","thaumcraft:loot_crate_common",914,"false",4580,0,"Common Crate","true",""
"Thaumcraft","thaumcraft:loot_crate_rare",916,"false",4582,0,"Rare Crate","true",""
"Thaumcraft","thaumcraft:loot_crate_uncommon",915,"false",4581,0,"Uncommon Crate","true",""
"Thaumcraft","thaumcraft:loot_urn_common",917,"false",4583,0,"Common Urn","true",""
"Thaumcraft","thaumcraft:loot_urn_rare",919,"false",4585,0,"Rare Urn","true",""
"Thaumcraft","thaumcraft:loot_urn_uncommon",918,"false",4584,0,"Uncommon Urn","true",""
"Thaumcraft","thaumcraft:matrix_cost",944,"false",4610,0,"Infusion Cost Stone","true",""
"Thaumcraft","thaumcraft:matrix_speed",943,"false",4609,0,"Infusion Speed Stone","true",""
"Thaumcraft","thaumcraft:metal_alchemical",936,"false",4602,0,"Alchemical Construct","true",""
"Thaumcraft","thaumcraft:metal_alchemical_advanced",937,"false",4603,0,"Advanced Alchemical Construct","true",""
"Thaumcraft","thaumcraft:metal_brass",933,"false",4599,0,"Brass Block","true","blockBrass"
"Thaumcraft","thaumcraft:metal_thaumium",934,"false",4600,0,"Thaumium Block","true","blockThaumium"
"Thaumcraft","thaumcraft:metal_void",935,"false",4601,0,"Void Metal Block","true","blockVoid"
"Thaumcraft","thaumcraft:mirror",1035,"false",4701,0,"Magic Mirror","true",""
"Thaumcraft","thaumcraft:mirror_essentia",1036,"false",4702,0,"Essentia Mirror","true",""
"Thaumcraft","thaumcraft:nitor_black",993,"false",4659,0,"Black Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_blue",989,"false",4655,0,"Blue Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_brown",990,"false",4656,0,"Brown Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_cyan",987,"false",4653,0,"Cyan Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_gray",985,"false",4651,0,"Gray Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_green",991,"false",4657,0,"Green Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_lightblue",981,"false",4647,0,"Light Blue Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_lime",983,"false",4649,0,"Lime Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_magenta",980,"false",4646,0,"Magenta Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_orange",979,"false",4645,0,"Orange Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_pink",984,"false",4650,0,"Pink Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_purple",988,"false",4654,0,"Purple Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_red",992,"false",4658,0,"Red Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_silver",986,"false",4652,0,"Light Gray Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_white",978,"false",4644,0,"White Nitor","true","nitor"
"Thaumcraft","thaumcraft:nitor_yellow",982,"false",4648,0,"Yellow Nitor","true","nitor"
"Thaumcraft","thaumcraft:ore_amber",864,"false",4536,0,"Amber Bearing Stone","true","oreAmber"
"Thaumcraft","thaumcraft:ore_cinnabar",865,"false",4537,0,"Cinnabar Ore","true","oreCinnabar"
"Thaumcraft","thaumcraft:ore_quartz",866,"false",4538,0,"Quartz Ore","true","oreQuartz"
"Thaumcraft","thaumcraft:pattern_crafter",1040,"false",4706,0,"Arcane Pattern Crafter","true",""
"Thaumcraft","thaumcraft:paving_stone_barrier",939,"false",4605,0,"Barrier Stone","true",""
"Thaumcraft","thaumcraft:paving_stone_travel",938,"false",4604,0,"Paving Stone of Travel","true",""
"Thaumcraft","thaumcraft:pedestal_ancient",931,"false",4597,0,"Ancient Pedestal","true",""
"Thaumcraft","thaumcraft:pedestal_arcane",930,"false",4596,0,"Arcane Pedestal","true",""
"Thaumcraft","thaumcraft:pedestal_eldritch",932,"false",4598,0,"Eldritch Pedestal","true",""
"Thaumcraft","thaumcraft:pillar_ancient",941,"false",4607,0,"Ancient Infusion Pillar","true",""
"Thaumcraft","thaumcraft:pillar_arcane",940,"false",4606,0,"Infusion Pillar","true",""
